id,profesor_id,curso_id,fecha_asignacion
16370,PROF730,CUR4216,2021-10-11
16371,PROF810,CUR6904,2022-02-19
16372,PROF409,CUR2736,2022-01-17
16373,PROF203,CUR2676,2021-09-04
16374,PROF643,CUR7704,2023-05-23
16375,PROF734,CUR3538,2020-07-11
16376,PROF966,CUR3567,2020-04-10
16377,PROF266,CUR5876,2020-04-03
16378,PROF522,CUR3247,2020-01-05
16379,PROF786,CUR2763,2022-05-13
16380,PROF978,CUR9861,2021-12-24
16381,PROF615,CUR4778,2020-12-30
16382,PROF574,CUR6306,2020-10-04
16383,PROF343,CUR3336,2020-12-04
16384,PROF863,CUR9573,2020-09-22
16385,PROF985,CUR3279,2021-11-17
16386,PROF387,CUR5392,2020-05-18
16387,PROF239,CUR2348,2021-03-11
16388,PROF838,CUR1289,2021-10-18
16389,PROF600,CUR7780,2020-04-11
16390,PROF595,CUR6970,2020-08-25
16391,PROF612,CUR6677,2023-02-15
16392,PROF941,CUR1298,2023-02-16
16393,PROF948,CUR5880,2022-06-13
16394,PROF469,CUR9720,2023-01-11
16395,PROF697,CUR1310,2023-01-10
16396,PROF339,CUR1367,2020-10-31
16397,PROF464,CUR2083,2020-10-21
16398,PROF874,CUR2056,2020-09-13
16399,PROF903,CUR5495,2022-02-04
16400,PROF729,CUR1347,2022-05-30
16401,PROF298,CUR6620,2022-12-21
16402,PROF717,CUR3610,2022-07-31
16403,PROF660,CUR1474,2023-12-25
16404,PROF273,CUR1785,2021-03-29
16405,PROF188,CUR1808,2020-09-11
16406,PROF437,CUR1765,2023-09-24
16407,PROF552,CUR4158,2021-03-21
16408,PROF352,CUR9159,2023-12-07
16409,PROF396,CUR1972,2020-05-24
16410,PROF562,CUR9180,2021-10-09
16411,PROF331,CUR4419,2021-09-23
16412,PROF432,CUR6534,2021-04-24
16413,PROF254,CUR3728,2023-08-19
16414,PROF757,CUR4362,2023-01-01
16415,PROF934,CUR9557,2022-08-25
16416,PROF460,CUR7342,2020-12-25
16417,PROF886,CUR9469,2023-03-27
16418,PROF711,CUR6359,2020-03-11
16419,PROF394,CUR4308,2023-11-06
16420,PROF590,CUR9204,2021-08-19
16421,PROF869,CUR8099,2023-06-18
16422,PROF298,CUR7707,2022-01-15
16423,PROF629,CUR4379,2021-02-08
16424,PROF150,CUR2561,2021-07-25
16425,PROF314,CUR5932,2020-01-01
16426,PROF232,CUR7356,2020-08-19
16427,PROF508,CUR3201,2023-06-07
16428,PROF320,CUR7827,2022-04-30
16429,PROF669,CUR1226,2020-03-10
16430,PROF395,CUR6134,2023-05-23
16431,PROF150,CUR5857,2021-11-07
16432,PROF913,CUR8741,2020-09-12
16433,PROF854,CUR4916,2020-12-01
16434,PROF316,CUR8853,2022-12-21
16435,PROF130,CUR6127,2020-04-06
16436,PROF155,CUR1423,2022-03-14
16437,PROF861,CUR1444,2022-03-22
16438,PROF563,CUR7334,2021-02-15
16439,PROF205,CUR1811,2021-03-30
16440,PROF834,CUR5036,2021-06-20
16441,PROF691,CUR1806,2021-06-03
16442,PROF908,CUR3801,2021-08-01
16443,PROF782,CUR7328,2022-11-03
16444,PROF932,CUR2126,2021-11-01
16445,PROF420,CUR4028,2022-07-03
16446,PROF499,CUR6687,2023-08-13
16447,PROF847,CUR7197,2021-04-11
16448,PROF413,CUR8343,2021-12-17
16449,PROF404,CUR6670,2022-06-09
16450,PROF188,CUR5687,2023-08-04
16451,PROF906,CUR9826,2021-08-23
16452,PROF154,CUR5804,2021-04-07
16453,PROF755,CUR8068,2020-06-07
16454,PROF366,CUR3383,2023-01-18
16455,PROF602,CUR9143,2022-08-23
16456,PROF584,CUR5660,2022-12-15
16457,PROF646,CUR8260,2020-09-11
16458,PROF516,CUR3354,2023-06-21
16459,PROF339,CUR8531,2022-10-01
16460,PROF624,CUR5727,2020-05-31
16461,PROF444,CUR3979,2022-06-23
16462,PROF581,CUR9955,2020-12-20
16463,PROF577,CUR6310,2023-12-12
16464,PROF296,CUR7839,2023-12-06
16465,PROF781,CUR2278,2023-08-10
16466,PROF802,CUR1876,2021-08-24
16467,PROF785,CUR3177,2021-01-16
16468,PROF330,CUR2286,2020-10-09
16469,PROF847,CUR3269,2020-06-12
16470,PROF589,CUR4200,2021-12-23
16471,PROF919,CUR7564,2021-04-16
16472,PROF238,CUR1496,2021-07-02
16473,PROF766,CUR1245,2021-07-03
16474,PROF665,CUR6470,2023-01-11
16475,PROF396,CUR3005,2021-03-01
16476,PROF194,CUR6671,2020-07-17
16477,PROF442,CUR3146,2020-10-16
16478,PROF237,CUR8452,2020-07-12
16479,PROF489,CUR1216,2022-03-16
16480,PROF822,CUR2220,2023-06-09
16481,PROF648,CUR9822,2021-06-19
16482,PROF692,CUR7251,2022-03-03
16483,PROF715,CUR7882,2022-04-24
16484,PROF456,CUR9162,2020-07-26
16485,PROF195,CUR6159,2021-12-21
16486,PROF750,CUR9077,2020-04-05
16487,PROF915,CUR7923,2021-11-27
16488,PROF746,CUR9581,2023-11-28
16489,PROF262,CUR5706,2021-04-17
16490,PROF711,CUR4305,2023-05-20
16491,PROF140,CUR7530,2021-11-03
16492,PROF130,CUR1825,2022-02-05
16493,PROF294,CUR5898,2022-07-18
16494,PROF105,CUR1605,2023-03-10
16495,PROF368,CUR6359,2020-01-12
16496,PROF585,CUR4340,2023-06-14
16497,PROF543,CUR5715,2021-01-20
16498,PROF167,CUR5832,2020-05-12
16499,PROF290,CUR2412,2023-05-17
16500,PROF701,CUR4895,2022-01-20
16501,PROF615,CUR1557,2023-12-04
16502,PROF419,CUR2279,2021-10-18
16503,PROF255,CUR4452,2020-06-10
16504,PROF143,CUR2038,2021-10-16
16505,PROF295,CUR7848,2022-09-16
16506,PROF705,CUR2573,2022-02-19
16507,PROF886,CUR9480,2022-06-18
16508,PROF158,CUR8476,2023-01-18
16509,PROF319,CUR3802,2020-04-04
16510,PROF103,CUR2464,2020-05-15
16511,PROF346,CUR6418,2021-03-28
16512,PROF613,CUR5340,2023-04-25
16513,PROF428,CUR8580,2020-06-24
16514,PROF547,CUR8722,2023-07-05
16515,PROF977,CUR1007,2022-12-30
16516,PROF599,CUR8997,2021-12-20
16517,PROF810,CUR7444,2021-07-20
16518,PROF478,CUR1248,2021-07-26
16519,PROF276,CUR4164,2022-11-26
16520,PROF923,CUR5643,2023-01-08
16521,PROF900,CUR4133,2021-03-07
16522,PROF386,CUR2935,2022-09-12
16523,PROF938,CUR5555,2023-09-15
16524,PROF192,CUR3868,2022-05-28
16525,PROF104,CUR1399,2021-08-30
16526,PROF166,CUR1651,2023-09-01
16527,PROF500,CUR2579,2022-02-14
16528,PROF151,CUR4790,2023-10-20
16529,PROF933,CUR9018,2023-11-29
16530,PROF421,CUR4527,2021-07-28
16531,PROF461,CUR1410,2023-02-04
16532,PROF465,CUR2217,2020-07-02
16533,PROF354,CUR2343,2023-12-02
16534,PROF231,CUR3526,2023-12-02
16535,PROF518,CUR6424,2020-07-13
16536,PROF456,CUR5512,2021-04-11
16537,PROF460,CUR6179,2020-04-02
16538,PROF904,CUR1858,2021-06-10
16539,PROF770,CUR6750,2023-08-24
16540,PROF483,CUR6535,2023-09-11
16541,PROF157,CUR4795,2020-01-09
16542,PROF122,CUR7558,2022-03-11
16543,PROF244,CUR8163,2021-08-25
16544,PROF204,CUR7814,2020-08-01
16545,PROF644,CUR2635,2021-07-06
16546,PROF159,CUR2400,2022-03-01
16547,PROF166,CUR4137,2023-09-05
16548,PROF890,CUR3732,2023-03-23
16549,PROF394,CUR5949,2021-05-06
16550,PROF966,CUR5186,2021-07-08
16551,PROF874,CUR4464,2020-12-30
16552,PROF477,CUR8742,2023-06-06
16553,PROF433,CUR7935,2022-05-20
16554,PROF182,CUR9370,2022-08-20
16555,PROF564,CUR6077,2021-06-02
16556,PROF950,CUR6971,2023-10-28
16557,PROF103,CUR4986,2021-10-12
16558,PROF195,CUR5666,2023-08-05
16559,PROF549,CUR8514,2023-09-08
16560,PROF658,CUR1682,2021-02-17
16561,PROF713,CUR5345,2021-12-01
16562,PROF360,CUR4446,2023-02-04
16563,PROF280,CUR7724,2022-11-05
16564,PROF747,CUR2595,2023-10-06
16565,PROF867,CUR2476,2021-01-16
16566,PROF831,CUR7457,2022-06-25
16567,PROF113,CUR5694,2020-02-01
16568,PROF826,CUR5300,2023-02-11
16569,PROF177,CUR3069,2021-01-17
16570,PROF574,CUR9611,2022-12-31
16571,PROF660,CUR5398,2022-04-16
16572,PROF574,CUR8675,2020-05-10
16573,PROF678,CUR2446,2020-06-19
16574,PROF998,CUR9234,2022-10-09
16575,PROF311,CUR9106,2022-06-02
16576,PROF680,CUR8859,2021-05-17
16577,PROF154,CUR2450,2020-07-25
16578,PROF979,CUR8477,2023-09-12
16579,PROF553,CUR6411,2021-06-22
16580,PROF217,CUR2894,2020-08-21
16581,PROF989,CUR7336,2023-10-19
16582,PROF382,CUR8350,2023-01-16
16583,PROF798,CUR9527,2022-07-09
16584,PROF154,CUR7703,2021-12-21
16585,PROF131,CUR7406,2023-10-09
16586,PROF252,CUR7383,2023-01-21
16587,PROF278,CUR3851,2023-04-08
16588,PROF778,CUR1156,2021-05-23
16589,PROF866,CUR8879,2023-12-28
16590,PROF455,CUR1144,2022-11-17
16591,PROF974,CUR6505,2020-02-06
16592,PROF444,CUR3334,2020-01-07
16593,PROF137,CUR8562,2020-11-11
16594,PROF925,CUR6273,2020-05-14
16595,PROF959,CUR7383,2021-10-20
16596,PROF534,CUR2269,2023-07-09
16597,PROF792,CUR4300,2021-11-04
16598,PROF699,CUR2877,2023-11-18
16599,PROF291,CUR4694,2021-05-29
16600,PROF977,CUR6712,2022-02-28
16601,PROF465,CUR3092,2021-06-19
16602,PROF236,CUR4529,2021-05-01
16603,PROF721,CUR6805,2023-04-11
16604,PROF165,CUR4451,2020-05-04
16605,PROF655,CUR1072,2020-12-17
16606,PROF984,CUR6626,2023-01-25
16607,PROF537,CUR4856,2021-07-28
16608,PROF133,CUR4338,2021-09-22
16609,PROF212,CUR4110,2021-11-23
16610,PROF772,CUR2060,2023-05-28
16611,PROF347,CUR9048,2022-01-23
16612,PROF763,CUR5179,2022-11-06
16613,PROF698,CUR3214,2021-05-01
16614,PROF449,CUR5748,2021-01-04
16615,PROF649,CUR7137,2020-01-27
16616,PROF775,CUR5054,2022-10-27
16617,PROF823,CUR9987,2020-08-24
16618,PROF572,CUR2979,2023-12-28
16619,PROF686,CUR7822,2020-04-11
16620,PROF732,CUR4249,2021-08-08
16621,PROF272,CUR8661,2020-05-17
16622,PROF328,CUR6832,2020-03-09
16623,PROF951,CUR8670,2020-01-31
16624,PROF583,CUR6160,2023-03-31
16625,PROF639,CUR9938,2020-10-26
16626,PROF905,CUR7165,2021-10-24
16627,PROF404,CUR6740,2020-12-29
16628,PROF498,CUR9835,2021-01-27
16629,PROF248,CUR9843,2020-04-17
16630,PROF766,CUR1914,2022-07-06
16631,PROF779,CUR6700,2023-01-10
16632,PROF152,CUR5027,2023-01-22
16633,PROF108,CUR1396,2022-02-11
16634,PROF433,CUR1266,2022-11-25
16635,PROF474,CUR4204,2021-12-04
16636,PROF302,CUR7121,2020-10-19
16637,PROF824,CUR2082,2020-11-02
16638,PROF937,CUR5833,2021-10-11
16639,PROF533,CUR3621,2021-10-26
16640,PROF772,CUR5235,2022-11-21
16641,PROF144,CUR2301,2021-04-08
16642,PROF581,CUR9493,2020-05-12
16643,PROF962,CUR1213,2021-11-16
16644,PROF723,CUR6443,2023-10-19
16645,PROF859,CUR1227,2023-11-21
16646,PROF704,CUR9794,2023-09-12
16647,PROF349,CUR7291,2022-12-19
16648,PROF424,CUR9174,2021-11-06
16649,PROF159,CUR8000,2023-11-11
16650,PROF439,CUR3976,2021-10-29
16651,PROF179,CUR8820,2020-07-04
16652,PROF519,CUR7318,2020-02-13
16653,PROF449,CUR4110,2023-11-06
16654,PROF909,CUR7511,2021-09-17
16655,PROF227,CUR3882,2020-07-08
16656,PROF481,CUR2164,2022-12-17
16657,PROF828,CUR7812,2022-06-21
16658,PROF155,CUR3469,2021-01-28
16659,PROF185,CUR6872,2023-04-12
16660,PROF135,CUR5866,2023-09-02
16661,PROF350,CUR3321,2023-04-13
16662,PROF889,CUR9125,2021-04-22
16663,PROF843,CUR9374,2020-09-22
16664,PROF591,CUR3524,2021-11-27
16665,PROF600,CUR3314,2023-01-12
16666,PROF209,CUR7483,2022-07-27
16667,PROF309,CUR4192,2023-08-14
16668,PROF255,CUR1261,2021-07-24
16669,PROF188,CUR3381,2022-01-14
16670,PROF763,CUR3848,2022-04-07
16671,PROF915,CUR2554,2020-12-14
16672,PROF691,CUR1657,2023-09-18
16673,PROF998,CUR9700,2021-07-27
16674,PROF725,CUR8584,2021-09-10
16675,PROF200,CUR3878,2023-10-14
16676,PROF593,CUR7219,2022-11-05
16677,PROF619,CUR5422,2020-04-08
16678,PROF228,CUR2409,2023-07-20
16679,PROF961,CUR8082,2022-05-10
16680,PROF775,CUR9668,2021-12-11
16681,PROF397,CUR5163,2023-11-22
16682,PROF565,CUR5714,2023-11-19
16683,PROF839,CUR5757,2023-09-10
16684,PROF318,CUR9667,2020-09-10
16685,PROF619,CUR7230,2021-12-24
16686,PROF635,CUR8551,2021-01-28
16687,PROF301,CUR4384,2020-11-07
16688,PROF211,CUR2440,2022-07-06
16689,PROF217,CUR6736,2021-04-19
16690,PROF380,CUR4005,2022-06-21
16691,PROF694,CUR5680,2022-02-27
16692,PROF874,CUR3487,2023-05-05
16693,PROF874,CUR6855,2023-12-25
16694,PROF961,CUR2548,2022-12-16
16695,PROF409,CUR5366,2020-12-14
16696,PROF896,CUR5810,2023-11-27
16697,PROF598,CUR4807,2021-12-27
16698,PROF693,CUR4180,2021-02-12
16699,PROF474,CUR6229,2021-03-16
16700,PROF353,CUR2817,2020-05-24
16701,PROF341,CUR8533,2022-06-08
16702,PROF101,CUR5082,2023-10-17
16703,PROF513,CUR9312,2020-08-11
16704,PROF484,CUR2200,2022-12-10
16705,PROF991,CUR5910,2023-07-12
16706,PROF910,CUR9663,2020-11-02
16707,PROF344,CUR6463,2020-07-10
16708,PROF233,CUR9849,2020-02-13
16709,PROF313,CUR8075,2023-04-23
16710,PROF829,CUR7485,2023-07-02
16711,PROF418,CUR5143,2021-12-31
16712,PROF891,CUR7973,2020-09-28
16713,PROF286,CUR3594,2022-02-03
16714,PROF347,CUR4503,2020-08-17
16715,PROF981,CUR8781,2021-01-04
16716,PROF811,CUR6871,2021-05-25
16717,PROF617,CUR3019,2020-06-26
16718,PROF950,CUR4658,2020-06-24
16719,PROF429,CUR2394,2021-12-26
16720,PROF356,CUR1528,2022-11-17
16721,PROF860,CUR3548,2022-03-30
16722,PROF462,CUR8844,2023-12-02
16723,PROF844,CUR8947,2021-03-17
16724,PROF457,CUR6104,2023-02-20
16725,PROF131,CUR9197,2020-10-22
16726,PROF398,CUR6472,2021-09-06
16727,PROF650,CUR1615,2021-05-13
16728,PROF678,CUR8466,2023-09-09
16729,PROF691,CUR2189,2022-06-24
16730,PROF534,CUR6791,2021-04-22
16731,PROF358,CUR7000,2021-10-16
16732,PROF632,CUR9531,2023-01-27
16733,PROF435,CUR2887,2022-10-03
16734,PROF826,CUR8524,2020-12-23
16735,PROF352,CUR4139,2022-05-09
16736,PROF168,CUR8919,2021-11-27
16737,PROF899,CUR5622,2022-12-13
16738,PROF788,CUR2263,2023-03-31
16739,PROF786,CUR9037,2020-01-21
16740,PROF786,CUR1250,2022-03-01
16741,PROF807,CUR4881,2020-02-11
16742,PROF755,CUR3620,2023-02-19
16743,PROF197,CUR3731,2021-08-29
16744,PROF213,CUR3152,2022-11-16
16745,PROF558,CUR9298,2022-01-22
16746,PROF567,CUR3344,2022-10-03
16747,PROF273,CUR3114,2020-07-26
16748,PROF550,CUR8919,2021-02-17
16749,PROF526,CUR3174,2021-06-02
16750,PROF162,CUR9178,2020-05-19
16751,PROF603,CUR2929,2021-12-01
16752,PROF140,CUR9099,2023-09-20
16753,PROF702,CUR7087,2023-08-17
16754,PROF152,CUR4668,2021-05-01
16755,PROF978,CUR7026,2021-07-14
16756,PROF577,CUR1561,2020-04-04
16757,PROF856,CUR6995,2022-06-24
16758,PROF270,CUR6621,2020-12-06
16759,PROF742,CUR1510,2020-01-30
16760,PROF601,CUR3505,2021-12-06
16761,PROF387,CUR4676,2023-01-22
16762,PROF797,CUR7836,2023-02-07
16763,PROF220,CUR3498,2021-05-21
16764,PROF299,CUR8490,2023-06-19
16765,PROF940,CUR4249,2022-06-03
16766,PROF192,CUR4101,2020-11-30
16767,PROF593,CUR7629,2020-09-21
16768,PROF244,CUR1826,2021-08-13
16769,PROF633,CUR4633,2021-02-08
16770,PROF829,CUR1405,2021-08-16
16771,PROF372,CUR4296,2023-05-28
16772,PROF616,CUR2639,2021-12-07
16773,PROF545,CUR5087,2020-11-30
16774,PROF888,CUR5618,2023-06-22
16775,PROF821,CUR9260,2022-07-01
16776,PROF852,CUR7655,2022-08-05
16777,PROF157,CUR7829,2021-04-26
16778,PROF233,CUR3403,2023-04-18
16779,PROF453,CUR2365,2022-12-17
16780,PROF715,CUR8737,2020-05-10
16781,PROF122,CUR8871,2023-11-18
16782,PROF488,CUR2918,2023-12-04
16783,PROF763,CUR6947,2023-07-08
16784,PROF668,CUR8101,2020-01-21
16785,PROF160,CUR8639,2023-08-28
16786,PROF734,CUR6225,2023-01-31
16787,PROF517,CUR2357,2022-04-12
16788,PROF768,CUR4748,2023-08-11
16789,PROF685,CUR9019,2023-03-15
16790,PROF473,CUR3532,2023-05-27
16791,PROF635,CUR5472,2020-11-02
16792,PROF832,CUR1917,2021-09-22
16793,PROF815,CUR9921,2022-09-20
16794,PROF245,CUR8359,2023-03-29
16795,PROF781,CUR5135,2021-03-31
16796,PROF405,CUR8774,2021-04-18
16797,PROF360,CUR4224,2023-05-12
16798,PROF961,CUR5255,2021-09-05
16799,PROF702,CUR3108,2022-12-03
16800,PROF924,CUR2572,2021-08-16
16801,PROF536,CUR9669,2021-05-27
16802,PROF618,CUR3238,2020-11-09
16803,PROF418,CUR5147,2021-07-13
16804,PROF852,CUR5208,2022-05-28
16805,PROF384,CUR5972,2021-02-22
16806,PROF944,CUR2008,2023-08-21
16807,PROF312,CUR5426,2022-02-19
16808,PROF116,CUR6324,2023-03-02
16809,PROF860,CUR1486,2021-12-03
16810,PROF619,CUR6693,2020-09-10
16811,PROF721,CUR1947,2022-03-21
16812,PROF299,CUR5470,2020-05-19
16813,PROF829,CUR9497,2020-03-30
16814,PROF303,CUR3925,2023-05-23
16815,PROF345,CUR1968,2021-08-07
16816,PROF722,CUR7049,2022-11-20
16817,PROF178,CUR4272,2020-08-16
16818,PROF810,CUR6429,2022-08-28
16819,PROF218,CUR9698,2021-04-09
16820,PROF997,CUR4253,2022-07-18
16821,PROF945,CUR8813,2022-06-11
16822,PROF124,CUR5065,2023-02-07
16823,PROF121,CUR2085,2022-10-06
16824,PROF368,CUR1102,2020-03-28
16825,PROF886,CUR1670,2022-07-20
16826,PROF639,CUR3241,2020-03-16
16827,PROF103,CUR4547,2021-12-19
16828,PROF676,CUR9540,2020-11-17
16829,PROF351,CUR9873,2020-10-12
16830,PROF266,CUR5016,2023-09-28
16831,PROF756,CUR5467,2022-03-30
16832,PROF487,CUR6213,2021-12-21
16833,PROF654,CUR1709,2022-07-29
16834,PROF966,CUR4394,2021-02-13
16835,PROF503,CUR6580,2023-09-20
16836,PROF636,CUR5281,2020-01-23
16837,PROF124,CUR8984,2021-02-05
16838,PROF226,CUR6271,2022-02-08
16839,PROF743,CUR9809,2021-03-24
16840,PROF303,CUR4521,2023-03-14
16841,PROF259,CUR1273,2021-06-17
16842,PROF874,CUR4356,2023-11-22
16843,PROF381,CUR4948,2021-02-13
16844,PROF601,CUR1347,2023-10-11
16845,PROF871,CUR7123,2021-01-15
16846,PROF906,CUR3918,2023-01-26
16847,PROF965,CUR9107,2022-12-21
16848,PROF515,CUR6753,2021-08-03
16849,PROF128,CUR6638,2022-06-20
16850,PROF831,CUR8788,2022-04-28
16851,PROF668,CUR2266,2022-12-27
16852,PROF999,CUR7400,2020-02-01
16853,PROF661,CUR1660,2023-09-26
16854,PROF812,CUR9569,2020-02-14
16855,PROF935,CUR1327,2021-09-20
16856,PROF762,CUR9554,2022-10-01
16857,PROF620,CUR9225,2020-06-26
16858,PROF836,CUR3207,2023-09-05
16859,PROF950,CUR6638,2022-01-20
16860,PROF357,CUR5150,2022-03-23
16861,PROF543,CUR3275,2021-02-28
16862,PROF118,CUR2263,2020-08-07
16863,PROF593,CUR5155,2022-08-13
16864,PROF297,CUR6240,2021-11-18
16865,PROF316,CUR4539,2020-04-25
16866,PROF988,CUR1791,2020-01-02
16867,PROF954,CUR4447,2022-10-14
16868,PROF964,CUR3435,2023-01-13
16869,PROF888,CUR6533,2020-10-07
16870,PROF567,CUR1149,2020-10-01
16871,PROF322,CUR5308,2020-06-03
16872,PROF110,CUR6082,2021-08-03
16873,PROF978,CUR9514,2020-06-06
16874,PROF942,CUR8666,2021-12-22
16875,PROF616,CUR1367,2023-05-20
16876,PROF598,CUR3887,2022-09-08
16877,PROF977,CUR7146,2021-03-08
16878,PROF120,CUR4782,2020-03-29
16879,PROF671,CUR1970,2022-10-04
16880,PROF512,CUR1402,2021-04-21
16881,PROF964,CUR1257,2021-02-06
16882,PROF531,CUR4120,2022-04-03
16883,PROF133,CUR8745,2023-06-29
16884,PROF223,CUR8799,2023-03-11
16885,PROF633,CUR5622,2022-10-21
16886,PROF408,CUR5101,2020-07-12
16887,PROF987,CUR2387,2022-02-23
16888,PROF341,CUR4502,2020-11-15
16889,PROF214,CUR5721,2020-03-10
16890,PROF731,CUR1372,2021-03-19
16891,PROF366,CUR3551,2020-03-14
16892,PROF861,CUR5932,2022-05-06
16893,PROF116,CUR8795,2022-05-09
16894,PROF231,CUR5054,2022-01-23
16895,PROF140,CUR3842,2021-06-21
16896,PROF413,CUR9577,2021-08-16
16897,PROF417,CUR3380,2021-01-20
16898,PROF339,CUR6440,2023-08-06
16899,PROF913,CUR2367,2023-11-18
16900,PROF412,CUR5340,2020-01-03
16901,PROF489,CUR2274,2020-03-22
16902,PROF206,CUR6662,2021-11-28
16903,PROF878,CUR1863,2023-01-09
16904,PROF889,CUR7956,2020-04-25
16905,PROF184,CUR1154,2020-08-28
16906,PROF867,CUR7059,2021-08-12
16907,PROF776,CUR4751,2021-09-08
16908,PROF938,CUR2144,2021-06-29
16909,PROF253,CUR1948,2022-05-09
16910,PROF648,CUR5144,2022-04-17
16911,PROF250,CUR6214,2020-04-03
16912,PROF197,CUR1388,2022-09-11
16913,PROF255,CUR2208,2021-01-09
16914,PROF714,CUR4485,2022-09-01
16915,PROF475,CUR2125,2020-08-06
16916,PROF272,CUR8082,2023-11-17
16917,PROF740,CUR7291,2021-10-19
16918,PROF877,CUR5890,2021-05-27
16919,PROF406,CUR5849,2023-03-31
16920,PROF494,CUR9947,2021-12-08
16921,PROF349,CUR5493,2020-12-17
16922,PROF310,CUR4987,2020-04-17
16923,PROF831,CUR5037,2021-06-13
16924,PROF935,CUR5556,2020-01-09
16925,PROF314,CUR1773,2021-08-04
16926,PROF427,CUR3277,2022-07-07
16927,PROF149,CUR4473,2022-04-30
16928,PROF748,CUR3367,2022-07-13
16929,PROF970,CUR4770,2023-04-15
16930,PROF594,CUR7987,2021-05-23
16931,PROF975,CUR4228,2023-09-02
16932,PROF576,CUR1177,2023-09-19
16933,PROF178,CUR4085,2020-09-07
16934,PROF836,CUR5254,2022-06-16
16935,PROF614,CUR7041,2020-07-14
16936,PROF260,CUR7019,2021-10-28
16937,PROF299,CUR9215,2021-04-29
16938,PROF745,CUR7360,2021-08-05
16939,PROF851,CUR4743,2020-01-10
16940,PROF996,CUR1929,2021-01-26
16941,PROF318,CUR4209,2022-08-12
16942,PROF591,CUR7077,2020-07-10
16943,PROF417,CUR5199,2022-10-27
16944,PROF688,CUR8385,2020-11-29
16945,PROF574,CUR7986,2021-05-22
16946,PROF829,CUR6811,2020-05-12
16947,PROF705,CUR8734,2023-11-23
16948,PROF801,CUR1058,2020-05-31
16949,PROF921,CUR7070,2021-02-18
16950,PROF574,CUR9373,2023-04-22
16951,PROF658,CUR8950,2020-07-04
16952,PROF457,CUR4559,2020-04-21
16953,PROF693,CUR3906,2021-06-06
16954,PROF860,CUR1111,2023-06-20
16955,PROF596,CUR3011,2022-09-23
16956,PROF771,CUR6600,2020-03-19
16957,PROF530,CUR4332,2020-08-26
16958,PROF943,CUR6902,2022-05-31
16959,PROF615,CUR1263,2022-03-09
16960,PROF623,CUR2494,2020-07-16
16961,PROF206,CUR5840,2020-05-05
16962,PROF617,CUR5512,2021-02-04
16963,PROF110,CUR5582,2021-04-11
16964,PROF512,CUR8354,2023-11-17
16965,PROF249,CUR5911,2020-02-13
16966,PROF267,CUR3347,2022-08-12
16967,PROF160,CUR4192,2021-12-08
16968,PROF667,CUR6943,2021-08-15
16969,PROF325,CUR1081,2023-06-16
16970,PROF298,CUR3691,2021-05-09
16971,PROF865,CUR5651,2020-05-11
16972,PROF511,CUR1512,2021-09-14
16973,PROF548,CUR5847,2022-08-24
16974,PROF904,CUR4524,2021-04-18
16975,PROF630,CUR6883,2020-04-10
16976,PROF648,CUR4201,2022-04-15
16977,PROF985,CUR5934,2023-09-18
16978,PROF472,CUR8129,2023-09-13
16979,PROF469,CUR5632,2023-03-07
16980,PROF183,CUR2363,2023-10-18
16981,PROF895,CUR9161,2022-03-20
16982,PROF504,CUR1383,2023-11-26
16983,PROF591,CUR5016,2023-07-20
16984,PROF380,CUR9144,2020-03-19
16985,PROF906,CUR7228,2022-02-08
16986,PROF127,CUR6370,2020-08-31
16987,PROF220,CUR9992,2023-08-08
16988,PROF565,CUR7662,2021-12-12
16989,PROF292,CUR2180,2020-01-22
16990,PROF725,CUR5941,2020-01-06
16991,PROF767,CUR2521,2021-08-11
16992,PROF842,CUR4714,2020-07-22
16993,PROF951,CUR2476,2023-08-11
16994,PROF369,CUR8599,2022-03-18
16995,PROF710,CUR5954,2023-08-12
16996,PROF399,CUR8978,2021-12-23
16997,PROF258,CUR4613,2020-05-28
16998,PROF118,CUR6816,2020-06-24
16999,PROF773,CUR9316,2023-11-05
17000,PROF877,CUR9866,2021-07-21
17001,PROF855,CUR6513,2023-02-18
17002,PROF366,CUR3310,2022-09-20
17003,PROF537,CUR2590,2020-07-24
17004,PROF858,CUR6280,2020-12-01
17005,PROF535,CUR4813,2021-05-05
17006,PROF233,CUR9544,2023-06-06
17007,PROF690,CUR9453,2020-10-23
17008,PROF817,CUR7501,2023-04-29
17009,PROF977,CUR8385,2023-01-07
17010,PROF372,CUR6172,2023-10-20
17011,PROF106,CUR7229,2021-05-23
17012,PROF880,CUR9352,2023-04-15
17013,PROF610,CUR7455,2022-11-28
17014,PROF515,CUR7710,2022-04-13
17015,PROF468,CUR2168,2020-07-28
17016,PROF309,CUR6823,2021-10-13
17017,PROF426,CUR1382,2022-01-01
17018,PROF203,CUR4471,2022-09-17
17019,PROF907,CUR4702,2020-10-12
17020,PROF804,CUR2848,2020-06-25
17021,PROF791,CUR6726,2020-04-20
17022,PROF703,CUR8761,2023-04-24
17023,PROF594,CUR8813,2022-06-11
17024,PROF133,CUR7184,2021-11-26
17025,PROF368,CUR5548,2023-10-05
17026,PROF660,CUR9070,2021-05-01
17027,PROF302,CUR2079,2022-09-16
17028,PROF762,CUR7270,2020-01-05
