codigo,nombre,horario,ciclo,created_at
CUR14130,Historia,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:34:02
CUR14131,Biologa,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:34:02
CUR14132,Filosofa,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:34:02
CUR14133,Filosofa,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:34:02
CUR14134,Qumica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:34:02
CUR14135,Filosofa,Lun 18:00-20:00,2024-2,2025-05-12 02:34:02
CUR14136,Biologa,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:34:02
CUR14137,Biologa,Vie 14:00-16:00,2024-1,2025-05-12 02:34:02
CUR14138,Historia,Vie 14:00-16:00,2022-1,2025-05-12 02:34:02
CUR14139,Informtica,Lun 18:00-20:00,2022-2,2025-05-12 02:34:02
CUR14140,Qumica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:34:02
CUR14141,Qumica,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:34:02
CUR14142,Fsica,Lun 18:00-20:00,2023-2,2025-05-12 02:34:02
CUR14143,Qumica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:34:02
CUR14144,Matemticas,Vie 14:00-16:00,2024-1,2025-05-12 02:34:02
CUR14145,Filosofa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:34:02
CUR14146,Biologa,Sab 08:00-11:00,2024-1,2025-05-12 02:34:02
CUR14147,Fsica,Vie 14:00-16:00,2022-1,2025-05-12 02:34:02
CUR14148,Historia,Lun 18:00-20:00,2022-2,2025-05-12 02:34:02
CUR14149,Biologa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:34:02
CUR14150,Historia,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:34:02
CUR14151,Fsica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:34:02
CUR14152,Literatura,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:34:02
CUR14153,Literatura,Vie 14:00-16:00,2024-2,2025-05-12 02:34:02
CUR14154,Literatura,Vie 14:00-16:00,2022-1,2025-05-12 02:34:02
CUR14155,Qumica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:34:02
CUR14156,Fsica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:34:02
CUR14157,Matemticas,Lun 18:00-20:00,2023-2,2025-05-12 02:34:02
CUR14158,Biologa,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:34:02
CUR14159,Informtica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:34:02
CUR14160,Literatura,Lun 18:00-20:00,2022-1,2025-05-12 02:34:02
CUR14161,Qumica,Lun 18:00-20:00,2022-1,2025-05-12 02:34:02
CUR14162,Informtica,Sab 08:00-11:00,2023-2,2025-05-12 02:34:02
CUR14163,Qumica,Lun 18:00-20:00,2022-1,2025-05-12 02:34:02
CUR14164,Historia,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:34:02
CUR14165,Informtica,Lun 18:00-20:00,2023-1,2025-05-12 02:34:02
CUR14166,Informtica,Lun 18:00-20:00,2023-1,2025-05-12 02:34:02
CUR14167,Historia,Lun 18:00-20:00,2023-1,2025-05-12 02:34:02
CUR14168,Filosofa,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:34:02
CUR14169,Matemticas,Vie 14:00-16:00,2022-2,2025-05-12 02:34:02
CUR14170,Qumica,Vie 14:00-16:00,2022-2,2025-05-12 02:34:02
CUR14171,Informtica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:34:02
CUR14172,Fsica,Vie 14:00-16:00,2023-1,2025-05-12 02:34:02
CUR14173,Matemticas,Sab 08:00-11:00,2022-1,2025-05-12 02:34:02
CUR14174,Biologa,Vie 14:00-16:00,2022-1,2025-05-12 02:34:02
CUR14175,Fsica,Lun 18:00-20:00,2023-2,2025-05-12 02:34:02
CUR14176,Matemticas,Vie 14:00-16:00,2022-1,2025-05-12 02:34:02
CUR14177,Filosofa,Vie 14:00-16:00,2023-1,2025-05-12 02:34:02
CUR14178,Biologa,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:34:02
CUR14179,Fsica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:34:02
CUR14180,Literatura,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:34:02
CUR14181,Qumica,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:34:02
CUR14182,Informtica,Lun 18:00-20:00,2022-1,2025-05-12 02:34:02
CUR14183,Informtica,Sab 08:00-11:00,2024-1,2025-05-12 02:34:02
CUR14184,Historia,Lun 18:00-20:00,2023-2,2025-05-12 02:34:02
CUR14185,Qumica,Vie 14:00-16:00,2024-1,2025-05-12 02:34:02
CUR14186,Historia,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:34:02
CUR14187,Informtica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:34:02
CUR14188,Literatura,Vie 14:00-16:00,2024-2,2025-05-12 02:34:02
CUR14189,Literatura,Sab 08:00-11:00,2023-1,2025-05-12 02:34:02
CUR14190,Matemticas,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:34:02
CUR14191,Biologa,Sab 08:00-11:00,2024-1,2025-05-12 02:34:02
CUR14192,Matemticas,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:34:02
CUR14193,Biologa,Vie 14:00-16:00,2023-1,2025-05-12 02:34:02
CUR14194,Fsica,Vie 14:00-16:00,2023-2,2025-05-12 02:34:02
CUR14195,Informtica,Vie 14:00-16:00,2024-2,2025-05-12 02:34:02
CUR14196,Literatura,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:34:02
CUR14197,Fsica,Vie 14:00-16:00,2022-1,2025-05-12 02:34:02
CUR14198,Matemticas,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:34:02
CUR14199,Literatura,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:34:02
CUR14200,Qumica,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:34:02
CUR14201,Fsica,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:34:02
CUR14202,Biologa,Vie 14:00-16:00,2024-1,2025-05-12 02:34:02
CUR14203,Biologa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:34:02
CUR14204,Literatura,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:34:02
CUR14205,Qumica,Vie 14:00-16:00,2022-2,2025-05-12 02:34:02
CUR14206,Literatura,Lun 18:00-20:00,2023-2,2025-05-12 02:34:02
CUR14207,Filosofa,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:34:02
CUR14208,Fsica,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:34:02
CUR14209,Literatura,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:34:02
CUR14210,Historia,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:34:02
CUR14211,Informtica,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:34:02
CUR14212,Filosofa,Sab 08:00-11:00,2022-1,2025-05-12 02:34:02
CUR14213,Literatura,Sab 08:00-11:00,2022-2,2025-05-12 02:34:02
CUR14214,Fsica,Vie 14:00-16:00,2024-1,2025-05-12 02:34:02
CUR14215,Fsica,Lun 18:00-20:00,2022-1,2025-05-12 02:34:02
CUR14216,Matemticas,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:34:02
CUR14217,Informtica,Lun 18:00-20:00,2022-1,2025-05-12 02:34:02
CUR14218,Biologa,Vie 14:00-16:00,2022-1,2025-05-12 02:34:02
CUR14219,Biologa,Sab 08:00-11:00,2023-2,2025-05-12 02:34:02
CUR14220,Filosofa,Sab 08:00-11:00,2022-2,2025-05-12 02:34:02
CUR14221,Historia,Sab 08:00-11:00,2022-2,2025-05-12 02:34:02
CUR14222,Biologa,Sab 08:00-11:00,2022-2,2025-05-12 02:34:02
CUR14223,Literatura,Lun 18:00-20:00,2023-1,2025-05-12 02:34:02
CUR14224,Literatura,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:34:02
CUR14225,Fsica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:34:02
CUR14226,Literatura,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:34:02
CUR14227,Qumica,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:34:02
CUR14228,Historia,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:34:02
CUR14229,Literatura,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:34:02
CUR14230,Fsica,Sab 08:00-11:00,2024-2,2025-05-12 02:34:02
CUR14231,Informtica,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:34:02
CUR14232,Fsica,Vie 14:00-16:00,2022-1,2025-05-12 02:34:02
CUR14233,Biologa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:34:02
CUR14234,Matemticas,Sab 08:00-11:00,2023-2,2025-05-12 02:34:02
CUR14235,Qumica,Sab 08:00-11:00,2023-1,2025-05-12 02:34:02
CUR14236,Informtica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:34:02
CUR14237,Qumica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:34:02
CUR14238,Matemticas,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:34:02
CUR14239,Informtica,Lun 18:00-20:00,2023-1,2025-05-12 02:34:02
CUR14240,Literatura,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:34:02
CUR14241,Fsica,Lun 18:00-20:00,2022-2,2025-05-12 02:34:02
CUR14242,Qumica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:34:02
CUR14243,Filosofa,Vie 14:00-16:00,2023-1,2025-05-12 02:34:02
CUR14244,Historia,Lun 18:00-20:00,2024-2,2025-05-12 02:34:02
CUR14245,Literatura,Lun 18:00-20:00,2024-1,2025-05-12 02:34:02
CUR14246,Fsica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:34:02
CUR14247,Filosofa,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:34:02
CUR14248,Literatura,Lun 18:00-20:00,2024-1,2025-05-12 02:34:02
CUR14249,Filosofa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:34:03
CUR14250,Matemticas,Lun 18:00-20:00,2022-1,2025-05-12 02:34:03
CUR14251,Qumica,Lun 18:00-20:00,2022-1,2025-05-12 02:34:03
CUR14252,Qumica,Vie 14:00-16:00,2024-1,2025-05-12 02:34:03
CUR14253,Filosofa,Sab 08:00-11:00,2022-1,2025-05-12 02:34:03
CUR14254,Fsica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:34:03
CUR14255,Fsica,Vie 14:00-16:00,2022-1,2025-05-12 02:34:03
CUR14256,Filosofa,Lun 18:00-20:00,2023-1,2025-05-12 02:34:03
CUR14257,Fsica,Lun 18:00-20:00,2023-2,2025-05-12 02:34:03
CUR14258,Filosofa,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:34:03
CUR14259,Biologa,Vie 14:00-16:00,2023-1,2025-05-12 02:34:03
CUR14260,Informtica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:34:03
CUR14261,Historia,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:34:03
CUR14262,Fsica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:34:03
CUR14263,Matemticas,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:34:03
CUR14264,Literatura,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:34:03
CUR14265,Qumica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:34:03
CUR14266,Filosofa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:34:03
CUR14267,Historia,Sab 08:00-11:00,2022-2,2025-05-12 02:34:03
CUR14268,Literatura,Lun 18:00-20:00,2024-2,2025-05-12 02:34:03
CUR14269,Literatura,Vie 14:00-16:00,2024-1,2025-05-12 02:34:03
CUR14270,Matemticas,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:34:03
CUR14271,Fsica,Sab 08:00-11:00,2023-1,2025-05-12 02:34:03
CUR14272,Informtica,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:34:03
CUR14273,Fsica,Vie 14:00-16:00,2022-1,2025-05-12 02:34:03
CUR14274,Qumica,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:34:03
CUR14275,Historia,Lun 18:00-20:00,2024-1,2025-05-12 02:34:03
CUR14276,Qumica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:34:03
CUR14277,Biologa,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:34:03
CUR14278,Literatura,Sab 08:00-11:00,2024-1,2025-05-12 02:34:03
CUR14279,Fsica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:34:03
CUR14280,Informtica,Sab 08:00-11:00,2022-2,2025-05-12 02:34:03
CUR14281,Biologa,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:34:03
CUR14282,Filosofa,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:34:03
CUR14283,Matemticas,Vie 14:00-16:00,2024-1,2025-05-12 02:34:03
CUR14284,Matemticas,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:34:03
CUR14285,Qumica,Sab 08:00-11:00,2022-2,2025-05-12 02:34:03
CUR14286,Biologa,Sab 08:00-11:00,2024-1,2025-05-12 02:34:03
CUR14287,Fsica,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:34:03
CUR14288,Qumica,Vie 14:00-16:00,2024-1,2025-05-12 02:34:03
CUR14289,Fsica,Sab 08:00-11:00,2022-1,2025-05-12 02:34:03
CUR14290,Matemticas,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:34:03
CUR14291,Matemticas,Vie 14:00-16:00,2023-1,2025-05-12 02:34:03
CUR14292,Matemticas,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:34:03
CUR14293,Qumica,Vie 14:00-16:00,2024-2,2025-05-12 02:34:03
CUR14294,Informtica,Vie 14:00-16:00,2022-2,2025-05-12 02:34:03
CUR14295,Matemticas,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:34:03
CUR14296,Matemticas,Vie 14:00-16:00,2022-1,2025-05-12 02:34:03
CUR14297,Qumica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:34:03
CUR14298,Literatura,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:34:03
CUR14299,Literatura,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:34:03
CUR14300,Biologa,Vie 14:00-16:00,2023-2,2025-05-12 02:34:03
CUR14301,Qumica,Lun 18:00-20:00,2023-2,2025-05-12 02:34:03
CUR14302,Qumica,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:34:03
CUR14303,Biologa,Vie 14:00-16:00,2023-1,2025-05-12 02:34:03
CUR14304,Qumica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:34:03
CUR14305,Fsica,Vie 14:00-16:00,2023-1,2025-05-12 02:34:03
CUR14306,Matemticas,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:34:03
CUR14307,Qumica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:34:03
CUR14308,Fsica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:34:03
CUR14309,Informtica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:34:03
CUR14310,Historia,Vie 14:00-16:00,2022-1,2025-05-12 02:34:03
CUR14311,Biologa,Sab 08:00-11:00,2022-1,2025-05-12 02:34:03
CUR14312,Filosofa,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:34:03
CUR14313,Filosofa,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:34:03
CUR14314,Biologa,Sab 08:00-11:00,2022-2,2025-05-12 02:34:03
CUR14315,Fsica,Vie 14:00-16:00,2023-1,2025-05-12 02:34:03
CUR14316,Fsica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:34:03
CUR14317,Filosofa,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:34:03
CUR14318,Literatura,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:34:03
CUR14319,Historia,Lun 18:00-20:00,2022-1,2025-05-12 02:34:03
CUR14320,Biologa,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:34:03
CUR14321,Matemticas,Lun 18:00-20:00,2022-1,2025-05-12 02:34:03
CUR14322,Filosofa,Vie 14:00-16:00,2023-2,2025-05-12 02:34:03
CUR14323,Historia,Sab 08:00-11:00,2024-2,2025-05-12 02:34:03
CUR14324,Biologa,Vie 14:00-16:00,2022-2,2025-05-12 02:34:03
CUR14325,Literatura,Lun 18:00-20:00,2022-1,2025-05-12 02:34:03
CUR14326,Matemticas,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:34:03
CUR14327,Filosofa,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:34:03
CUR14328,Fsica,Vie 14:00-16:00,2023-1,2025-05-12 02:34:03
CUR14329,Informtica,Sab 08:00-11:00,2024-2,2025-05-12 02:34:03
CUR14330,Informtica,Sab 08:00-11:00,2022-2,2025-05-12 02:34:03
CUR14331,Historia,Sab 08:00-11:00,2024-2,2025-05-12 02:34:03
CUR14332,Filosofa,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:34:03
CUR14333,Literatura,Lun 18:00-20:00,2023-2,2025-05-12 02:34:03
CUR14334,Fsica,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:34:03
CUR14335,Literatura,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:34:03
CUR14336,Fsica,Lun 18:00-20:00,2024-2,2025-05-12 02:34:03
CUR14337,Fsica,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:34:03
CUR14338,Matemticas,Sab 08:00-11:00,2023-1,2025-05-12 02:34:03
CUR14339,Qumica,Lun 18:00-20:00,2023-1,2025-05-12 02:34:03
CUR14340,Biologa,Lun 18:00-20:00,2022-2,2025-05-12 02:34:03
CUR14341,Matemticas,Lun 18:00-20:00,2022-1,2025-05-12 02:34:03
CUR14342,Matemticas,Sab 08:00-11:00,2022-1,2025-05-12 02:34:03
CUR14343,Informtica,Vie 14:00-16:00,2023-1,2025-05-12 02:34:03
CUR14344,Historia,Vie 14:00-16:00,2022-2,2025-05-12 02:34:03
CUR14345,Literatura,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:34:03
CUR14346,Filosofa,Sab 08:00-11:00,2022-2,2025-05-12 02:34:03
CUR14347,Literatura,Lun 18:00-20:00,2023-1,2025-05-12 02:34:03
CUR14348,Fsica,Sab 08:00-11:00,2022-2,2025-05-12 02:34:03
CUR14349,Biologa,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:34:03
CUR14350,Qumica,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:34:03
CUR14351,Matemticas,Sab 08:00-11:00,2023-1,2025-05-12 02:34:03
CUR14352,Qumica,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:34:03
CUR14353,Fsica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:34:03
CUR14354,Literatura,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:34:03
CUR14355,Filosofa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:34:03
CUR14356,Historia,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:34:03
CUR14357,Fsica,Sab 08:00-11:00,2023-1,2025-05-12 02:34:03
CUR14358,Literatura,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:34:03
CUR14359,Filosofa,Vie 14:00-16:00,2024-1,2025-05-12 02:34:03
CUR14360,Fsica,Sab 08:00-11:00,2023-1,2025-05-12 02:34:03
CUR14361,Biologa,Vie 14:00-16:00,2022-1,2025-05-12 02:34:03
CUR14362,Literatura,Sab 08:00-11:00,2023-2,2025-05-12 02:34:03
CUR14363,Informtica,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:34:03
CUR14364,Matemticas,Lun 18:00-20:00,2022-2,2025-05-12 02:34:03
CUR14365,Informtica,Vie 14:00-16:00,2023-2,2025-05-12 02:34:03
CUR14366,Historia,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:34:03
CUR14367,Fsica,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:34:03
CUR14368,Filosofa,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:34:03
CUR14369,Informtica,Lun 18:00-20:00,2024-1,2025-05-12 02:34:03
CUR14370,Matemticas,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:34:03
CUR14371,Fsica,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:34:03
CUR14372,Informtica,Sab 08:00-11:00,2022-1,2025-05-12 02:34:03
CUR14373,Informtica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:34:03
CUR14374,Biologa,Sab 08:00-11:00,2022-1,2025-05-12 02:34:03
CUR14375,Informtica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:34:03
CUR14376,Filosofa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:34:03
CUR14377,Filosofa,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:34:03
CUR14378,Matemticas,Sab 08:00-11:00,2022-2,2025-05-12 02:34:03
CUR14379,Literatura,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:34:03
CUR14380,Historia,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:34:03
CUR14381,Literatura,Lun 18:00-20:00,2023-2,2025-05-12 02:34:03
CUR14382,Fsica,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:34:03
CUR14383,Historia,Lun 18:00-20:00,2022-2,2025-05-12 02:34:03
CUR14384,Qumica,Sab 08:00-11:00,2023-2,2025-05-12 02:34:03
CUR14385,Matemticas,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:34:03
CUR14386,Biologa,Sab 08:00-11:00,2023-1,2025-05-12 02:34:03
CUR14387,Qumica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:34:03
CUR14388,Filosofa,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:34:03
CUR14389,Filosofa,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:34:03
CUR14390,Filosofa,Lun 18:00-20:00,2024-1,2025-05-12 02:34:03
CUR14391,Qumica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:34:03
CUR14392,Historia,Lun 18:00-20:00,2022-2,2025-05-12 02:34:03
CUR14393,Fsica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:34:03
CUR14394,Filosofa,Sab 08:00-11:00,2023-2,2025-05-12 02:34:03
CUR14395,Informtica,Lun 18:00-20:00,2022-2,2025-05-12 02:34:03
CUR14396,Historia,Sab 08:00-11:00,2023-1,2025-05-12 02:34:03
CUR14397,Matemticas,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:34:03
CUR14398,Filosofa,Vie 14:00-16:00,2022-1,2025-05-12 02:34:03
CUR14399,Matemticas,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:34:03
CUR14400,Filosofa,Sab 08:00-11:00,2024-1,2025-05-12 02:34:03
CUR14401,Fsica,Vie 14:00-16:00,2022-2,2025-05-12 02:34:03
CUR14402,Fsica,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:34:03
CUR14403,Historia,Sab 08:00-11:00,2022-2,2025-05-12 02:34:03
CUR14404,Literatura,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:34:03
CUR14405,Historia,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:34:03
CUR14406,Qumica,Vie 14:00-16:00,2024-2,2025-05-12 02:34:03
CUR14407,Biologa,Vie 14:00-16:00,2024-2,2025-05-12 02:34:03
CUR14408,Matemticas,Vie 14:00-16:00,2024-1,2025-05-12 02:34:03
CUR14409,Informtica,Sab 08:00-11:00,2023-2,2025-05-12 02:34:03
CUR14410,Qumica,Vie 14:00-16:00,2022-2,2025-05-12 02:34:03
CUR14411,Qumica,Vie 14:00-16:00,2022-2,2025-05-12 02:34:03
CUR14412,Qumica,Lun 18:00-20:00,2022-1,2025-05-12 02:34:03
CUR14413,Filosofa,Vie 14:00-16:00,2023-2,2025-05-12 02:34:03
CUR14414,Informtica,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:34:03
CUR14415,Informtica,Lun 18:00-20:00,2023-2,2025-05-12 02:34:03
CUR14416,Filosofa,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:34:03
CUR14417,Historia,Lun 18:00-20:00,2022-2,2025-05-12 02:34:03
CUR14418,Fsica,Sab 08:00-11:00,2024-1,2025-05-12 02:34:03
CUR14419,Historia,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:34:03
CUR14420,Matemticas,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:34:03
CUR14421,Historia,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:34:03
CUR14422,Fsica,Vie 14:00-16:00,2023-2,2025-05-12 02:34:03
CUR14423,Filosofa,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:34:03
CUR14424,Biologa,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:34:03
CUR14425,Matemticas,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:34:03
CUR14426,Matemticas,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:34:03
CUR14427,Historia,Vie 14:00-16:00,2023-1,2025-05-12 02:34:03
CUR14428,Biologa,Vie 14:00-16:00,2022-1,2025-05-12 02:34:03
CUR14429,Qumica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:34:03
CUR14430,Matemticas,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:34:03
CUR14431,Filosofa,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:34:03
CUR14432,Literatura,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:34:03
CUR14433,Filosofa,Sab 08:00-11:00,2022-1,2025-05-12 02:34:03
CUR14434,Literatura,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:34:03
CUR14435,Literatura,Sab 08:00-11:00,2023-1,2025-05-12 02:34:03
CUR14436,Matemticas,Sab 08:00-11:00,2023-2,2025-05-12 02:34:03
CUR14437,Filosofa,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:34:03
CUR14438,Qumica,Lun 18:00-20:00,2022-1,2025-05-12 02:34:03
CUR14439,Informtica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:34:03
CUR14440,Matemticas,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:34:03
CUR14441,Literatura,Lun 18:00-20:00,2023-1,2025-05-12 02:34:03
CUR14442,Informtica,Lun 18:00-20:00,2023-2,2025-05-12 02:34:03
CUR14443,Fsica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:34:03
CUR14444,Qumica,Sab 08:00-11:00,2024-2,2025-05-12 02:34:03
CUR14445,Biologa,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:34:03
CUR14446,Biologa,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:34:03
CUR14447,Historia,Lun 18:00-20:00,2022-1,2025-05-12 02:34:03
CUR14448,Literatura,Lun 18:00-20:00,2024-1,2025-05-12 02:34:03
CUR14449,Fsica,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:34:03
CUR14450,Fsica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:34:03
CUR14451,Literatura,Sab 08:00-11:00,2024-1,2025-05-12 02:34:03
CUR14452,Qumica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:34:03
CUR14453,Historia,Vie 14:00-16:00,2022-2,2025-05-12 02:34:03
